test,57.16839109361172,87.19,8719,10000
train,0.21959494991460815,99.984,12498,12500
test,56.09910808503628,87.54,8754,10000
train,0.22948577225906774,99.976,12497,12500
test,56.57988688349724,87.35,8735,10000
train,0.1949546147370711,99.984,12498,12500
test,55.88846804201603,87.58,8758,10000
train,0.15418971900362521,100.0,12500,12500
test,55.90223568677902,87.63,8763,10000
train,0.17334063205635175,99.992,12499,12500
test,55.52402152121067,87.58,8758,10000
train,0.13735684822313488,100.0,12500,12500
test,55.02875031530857,87.76,8776,10000
train,0.15372664330061525,99.984,12498,12500
test,54.61318400502205,87.96,8796,10000
train,0.1514201313839294,99.984,12498,12500
test,54.74747025966644,87.9,8790,10000
train,0.13867801980813965,100.0,12500,12500
test,54.38362868130207,87.95,8795,10000
train,0.1845859635504894,99.984,12498,12500
test,55.03954093158245,87.81,8781,10000
train,0.15091795095941052,99.992,12499,12500
test,54.06679053604603,88.03,8803,10000
train,0.1164106713840738,100.0,12500,12500
test,53.47754955291748,88.09,8809,10000
train,0.13126303255558014,99.992,12499,12500
test,53.43323735892773,88.07,8807,10000
train,0.14416995458304882,99.984,12498,12500
test,53.35661916434765,88.14,8814,10000
train,0.12195501232054085,99.992,12499,12500
test,53.103384882211685,88.16,8816,10000
train,0.11128359608119354,100.0,12500,12500
test,53.72815637290478,88.25,8825,10000
train,0.12478412815835327,100.0,12500,12500
test,53.28533746302128,88.0,8800,10000
train,0.11247655347688124,100.0,12500,12500
test,53.33807611465454,88.14,8814,10000
train,0.1284571759751998,99.992,12499,12500
test,52.94800068438053,88.17,8817,10000
train,0.1208929882850498,100.0,12500,12500
test,53.49677436053753,88.18,8818,10000
train,0.11954462970606983,100.0,12500,12500
test,53.20858691632748,88.13,8813,10000
train,0.1197848399169743,100.0,12500,12500
test,52.959238559007645,88.07,8807,10000
train,0.11555782315554097,99.992,12499,12500
test,53.36179603636265,88.24,8824,10000
train,0.11716166121186689,100.0,12500,12500
test,52.91371197998524,88.07,8807,10000
train,0.11726312403334305,100.0,12500,12500
test,53.111327573657036,88.18,8818,10000
train,0.13309140113415197,99.992,12499,12500
test,52.57748378813267,88.11,8811,10000
train,0.11300347751239315,100.0,12500,12500
test,52.61734063923359,88.12,8812,10000
train,0.11413273139623925,100.0,12500,12500
test,52.8955287784338,88.1,8810,10000
train,0.11190298350993544,100.0,12500,12500
test,52.96371230483055,88.03,8803,10000
train,0.13352947816019878,100.0,12500,12500
test,52.70365630090237,88.09,8809,10000
train,0.11457165738102049,100.0,12500,12500
test,53.31458429992199,88.1,8810,10000
train,0.11621758615365252,100.0,12500,12500
test,52.888285011053085,88.06,8806,10000
train,0.13008628541138023,99.992,12499,12500
test,52.39329019188881,88.14,8814,10000
train,0.12188952561700717,100.0,12500,12500
test,52.97523853182793,88.1,8810,10000
train,0.11265530966920778,100.0,12500,12500
test,52.740439772605896,88.12,8812,10000
train,0.11380734050180763,100.0,12500,12500
test,53.05241684615612,88.07,8807,10000
train,0.11816441378323361,100.0,12500,12500
test,52.7983833104372,88.05,8805,10000
train,0.13746289111441,99.976,12497,12500
test,52.96234527230263,88.1,8810,10000
train,0.12044607201823965,99.992,12499,12500
test,52.68455816805363,88.04,8804,10000
train,0.1334915800835006,99.984,12498,12500
test,52.939587876200676,88.11,8811,10000
train,0.12163409753702581,99.992,12499,12500
test,52.90250247716904,88.01,8801,10000
train,0.11706183041678742,100.0,12500,12500
test,52.778454422950745,88.03,8803,10000
train,0.11333443148760125,100.0,12500,12500
test,53.062600538134575,88.13,8813,10000
train,0.12101867428282276,100.0,12500,12500
test,52.78810128569603,88.11,8811,10000
train,0.12280519492924213,100.0,12500,12500
test,53.295449286699295,88.01,8801,10000
train,0.11978789564454928,100.0,12500,12500
test,52.72338366508484,88.07,8807,10000
train,0.13408661377616227,100.0,12500,12500
test,52.82811710238457,87.98,8798,10000
train,0.11585738242138177,100.0,12500,12500
test,52.98562766611576,88.04,8804,10000
train,0.12038499227492139,100.0,12500,12500
test,53.36237029731274,88.26,8826,10000
train,0.133770587912295,99.984,12498,12500
test,52.56598177552223,88.2,8820,10000
train,0.11441768426448107,100.0,12500,12500
test,52.53659184277058,88.15,8815,10000
train,0.11281987832626328,100.0,12500,12500
test,53.24078270792961,88.12,8812,10000
train,0.12398318597115576,100.0,12500,12500
test,52.811707496643066,88.06,8806,10000
train,0.11849532456835732,100.0,12500,12500
test,52.58932051062584,88.05,8805,10000
train,0.1273573655053042,99.992,12499,12500
test,52.73427426815033,88.07,8807,10000
train,0.11836115620099008,100.0,12500,12500
test,52.74319592118263,88.08,8808,10000
train,0.131095671269577,99.992,12499,12500
test,52.98015704751015,88.17,8817,10000
train,0.12750071374466643,100.0,12500,12500
test,52.777984991669655,88.04,8804,10000
train,0.12485388584900647,100.0,12500,12500
test,53.00748263299465,88.08,8808,10000
train,0.11165084387175739,100.0,12500,12500
test,52.81155048310757,88.2,8820,10000
train,0.1150672105140984,100.0,12500,12500
test,52.522431433200836,88.24,8824,10000
train,0.1321681794943288,99.992,12499,12500
test,53.107031255960464,88.02,8802,10000
train,0.13150665385182947,100.0,12500,12500
test,53.12899087369442,88.02,8802,10000
train,0.1180754637462087,100.0,12500,12500
test,52.922577038407326,88.07,8807,10000
train,0.11598517408128828,100.0,12500,12500
test,52.72389043867588,88.03,8803,10000
train,0.1214717329130508,100.0,12500,12500
test,52.87784381210804,88.18,8818,10000
train,0.13357362535316497,99.992,12499,12500
test,52.85228918492794,88.1,8810,10000
train,0.13021330098854378,100.0,12500,12500
test,52.364169895648956,88.09,8809,10000
train,0.11896061548031867,100.0,12500,12500
test,52.78136183321476,88.03,8803,10000
train,0.11640023370273411,100.0,12500,12500
test,52.62530751526356,88.1,8810,10000
train,0.11173831386258826,100.0,12500,12500
test,52.607455268502235,88.15,8815,10000
train,0.1257638426613994,99.992,12499,12500
test,52.733842730522156,88.03,8803,10000
train,0.13882239570375532,100.0,12500,12500
test,52.57006388902664,87.84,8784,10000
train,0.17551246786024421,99.976,12497,12500
test,53.36532601714134,87.84,8784,10000
train,0.141165129665751,99.992,12499,12500
test,53.02885377407074,88.01,8801,10000
train,0.1580053768120706,100.0,12500,12500
test,52.86011603474617,88.1,8810,10000
train,0.14079873240552843,100.0,12500,12500
test,52.85366004705429,88.0,8800,10000
train,0.14186849136603996,100.0,12500,12500
test,52.95967689156532,87.99,8799,10000
train,0.12415878637693822,100.0,12500,12500
test,52.789488807320595,88.15,8815,10000
train,0.14238071528961882,100.0,12500,12500
test,54.12986841797829,87.6,8760,10000
train,0.14863985241390765,99.992,12499,12500
test,52.933691293001175,87.79,8779,10000
train,0.1551060353522189,99.992,12499,12500
test,53.1120079010725,87.75,8775,10000
train,0.16577837755903602,100.0,12500,12500
test,53.68776176869869,87.73,8773,10000
train,0.1684312807628885,99.992,12499,12500
test,53.57389375567436,87.9,8790,10000
train,0.278544397209771,99.976,12497,12500
test,57.704743444919586,86.76,8676,10000
train,0.28595385467633605,99.968,12496,12500
test,57.45299592614174,87.13,8713,10000
train,1.1973495210986584,99.648,12456,12500
test,80.20541125535965,82.16,8216,10000
train,5.693867082241923,98.12,12265,12500
test,65.35161852836609,83.74,8374,10000
