train,368.47415125370026,29.668,7417,25000
train,313.00256645679474,40.376,10094,25000
train,282.0079208612442,47.148,11787,25000
test,149.39330506324768,45.68,4568,10000
train,290.35230827331543,45.468,11367,25000
train,240.46555697917938,55.848,13962,25000
train,207.38581067323685,62.36,15590,25000
test,118.68118435144424,59.38,5938,10000
train,201.078364610672,63.22,15805,25000
train,178.66529554128647,67.504,16876,25000
train,161.50131285190582,70.792,17698,25000
test,102.89132171869278,66.64,6664,10000
train,148.4965644478798,73.46,18365,25000
train,140.35223698616028,75.316,18829,25000
train,132.52465352416039,76.416,19104,25000
test,80.37840515375137,72.37,7237,10000
train,126.7629922926426,77.664,19416,25000
train,122.89836597442627,78.248,19562,25000
train,116.98736414313316,79.228,19807,25000
test,80.4232229590416,73.51,7351,10000
train,114.10994711518288,79.892,19973,25000
train,111.42903673648834,80.12,20030,25000
train,109.29028379917145,80.552,20138,25000
test,88.78870069980621,69.96,6996,10000
train,106.35720762610435,81.184,20296,25000
train,103.16841220855713,81.776,20444,25000
train,103.52659392356873,81.9,20475,25000
test,64.20730218291283,78.2,7820,10000
train,98.65000504255295,82.776,20694,25000
train,99.64687582850456,82.572,20643,25000
train,97.65855011343956,83.024,20756,25000
test,71.56805363297462,76.97,7697,10000
train,95.27660420536995,83.448,20862,25000
train,97.79165616631508,82.916,20729,25000
train,94.92589342594147,83.652,20913,25000
test,121.60079926252365,66.58,6658,10000
train,90.48369167745113,84.208,21052,25000
train,92.53439763188362,83.764,20941,25000
train,91.50099703669548,84.032,21008,25000
test,67.57608526945114,77.36,7736,10000
train,89.00780592858791,84.532,21133,25000
train,90.52695137262344,84.296,21074,25000
train,88.44570362567902,84.428,21107,25000
test,73.50037714838982,76.17,7617,10000
train,86.84027720987797,84.892,21223,25000
train,86.98578122258186,84.92,21230,25000
train,85.76918095350266,85.156,21289,25000
test,99.11188971996307,72.37,7237,10000
train,83.11270208656788,85.436,21359,25000
train,84.79370838403702,85.124,21281,25000
train,81.98791395127773,85.488,21372,25000
test,67.71818369626999,78.98,7898,10000
train,80.54707826673985,86.084,21521,25000
train,84.20806565880775,85.248,21312,25000
train,82.05183438956738,85.544,21386,25000
test,70.70655342936516,77.83,7783,10000
train,77.99802133440971,86.5,21625,25000
train,81.10442277789116,85.68,21420,25000
train,79.52326053380966,86.048,21512,25000
test,69.8212211728096,77.32,7732,10000
train,77.13932572305202,86.548,21637,25000
train,78.64673061668873,86.396,21599,25000
train,76.4503658413887,86.432,21608,25000
test,61.43805792927742,79.95,7995,10000
train,73.4724749326706,87.228,21807,25000
train,75.02751606702805,86.788,21697,25000
train,75.16854076087475,86.924,21731,25000
test,75.40498286485672,76.86,7686,10000
train,72.49839663505554,87.252,21813,25000
train,73.77063700556755,87.3,21825,25000
train,74.03117427229881,86.872,21718,25000
test,55.8257120847702,81.72,8172,10000
train,69.5518463999033,88.012,22003,25000
train,72.4476789534092,87.312,21828,25000
train,70.80551539361477,87.472,21868,25000
test,68.0720908343792,78.36,7836,10000
train,69.80739268660545,87.772,21943,25000
train,71.26801808178425,87.58,21895,25000
train,68.85351923108101,88.064,22016,25000
test,62.091221287846565,80.21,8021,10000
train,66.62432031333447,88.452,22113,25000
train,67.30015471577644,88.092,22023,25000
train,67.054155215621,88.22,22055,25000
test,63.62993964552879,79.55,7955,10000
train,65.40368719398975,88.584,22146,25000
train,67.30280739068985,88.248,22062,25000
train,64.31612358987331,88.892,22223,25000
test,54.81010690331459,81.65,8165,10000
train,63.32625424861908,89.008,22252,25000
train,63.78105181455612,88.896,22224,25000
train,61.38446383178234,89.316,22329,25000
test,51.39241141080856,83.59,8359,10000
train,60.290264308452606,89.324,22331,25000
train,63.80744957923889,88.716,22179,25000
train,62.16926944255829,89.212,22303,25000
test,53.434681594371796,82.94,8294,10000
train,57.69123022258282,90.112,22528,25000
train,60.50959877669811,89.412,22353,25000
train,62.7679795473814,89.08,22270,25000
test,46.341478392481804,84.7,8470,10000
train,57.44582597911358,90.08,22520,25000
train,60.48405736684799,89.484,22371,25000
train,58.30522374808788,89.832,22458,25000
test,58.86550238728523,80.99,8099,10000
train,55.54739952087402,90.128,22532,25000
train,57.62485846877098,89.716,22429,25000
train,57.23766818642616,89.896,22474,25000
test,45.86343738436699,84.9,8490,10000
train,52.63889737427235,90.892,22723,25000
train,54.87117975950241,90.088,22522,25000
train,56.451627656817436,90.216,22554,25000
test,48.45336228609085,84.21,8421,10000
train,52.00318015366793,90.82,22705,25000
train,54.19791902601719,90.464,22616,25000
train,53.815738297998905,90.544,22636,25000
test,68.24473604559898,79.39,7939,10000
train,50.62671967595816,91.156,22789,25000
train,52.908217549324036,90.728,22682,25000
train,50.37001235038042,91.26,22815,25000
test,56.71447083353996,82.49,8249,10000
train,49.58715880662203,91.208,22802,25000
train,49.91539312899113,91.344,22836,25000
train,50.59871358424425,90.968,22742,25000
test,55.55595798790455,82.64,8264,10000
train,45.56302998960018,91.916,22979,25000
train,47.839820474386215,91.572,22893,25000
train,47.92711844295263,91.564,22891,25000
test,41.464053988456726,86.6,8660,10000
train,43.211774446070194,92.444,23111,25000
train,46.14321952313185,91.904,22976,25000
train,45.1644731760025,92.036,23009,25000
test,52.41146521270275,84.23,8423,10000
train,41.21809123456478,92.716,23179,25000
train,44.780593916773796,92.196,23049,25000
train,46.263639368116856,92.028,23007,25000
test,39.739633306860924,86.78,8678,10000
train,41.412812266498804,92.788,23197,25000
train,42.41122768819332,92.52,23130,25000
train,42.378399200737476,92.488,23122,25000
test,48.99760954082012,84.58,8458,10000
train,39.308145232498646,93.152,23288,25000
train,39.72246301919222,93.104,23276,25000
train,40.920030668377876,92.868,23217,25000
test,45.54970368742943,86.33,8633,10000
train,37.7694689668715,93.48,23370,25000
train,38.73030435293913,93.332,23333,25000
train,37.74112517386675,93.412,23353,25000
test,48.07136517763138,84.94,8494,10000
train,32.94364872947335,94.22,23555,25000
train,36.994836784899235,93.428,23357,25000
train,34.56336951255798,93.932,23483,25000
test,64.83299487829208,82.14,8214,10000
train,33.781296625733376,94.216,23554,25000
train,36.04742616415024,93.66,23415,25000
train,33.861015133559704,94.048,23512,25000
test,71.71065133810043,80.71,8071,10000
train,30.359538346529007,94.704,23676,25000
train,32.93601890653372,94.26,23565,25000
train,30.235124561935663,94.732,23683,25000
test,39.86353421211243,87.43,8743,10000
train,27.984785560518503,95.24,23810,25000
train,30.94443006440997,94.564,23641,25000
train,29.25094783306122,94.852,23713,25000
test,36.715892896056175,88.39,8839,10000
train,24.670522581785917,95.636,23909,25000
train,28.79462367296219,95.008,23752,25000
train,28.201755207031965,95.156,23789,25000
test,35.29495944082737,89.0,8900,10000
train,23.14049368351698,96.04,24010,25000
train,28.445726960897446,94.988,23747,25000
train,24.106167249381542,95.884,23971,25000
test,37.78432381153107,88.51,8851,10000
train,21.75890437141061,96.188,24047,25000
train,24.24699519202113,95.728,23932,25000
train,21.531948022544384,96.248,24062,25000
test,48.59229330718517,85.97,8597,10000
train,20.146716544404626,96.436,24109,25000
train,19.575196700170636,96.58,24145,25000
train,21.959499647840858,96.128,24032,25000
