train,675.6467041969299,35.482,17741,50000
test,168.08249950408936,39.96,3996,10000
train,512.2541463971138,52.52,26260,50000
test,112.78887236118317,59.38,5938,10000
train,398.191962659359,63.822,31911,50000
test,103.3743804693222,63.64,6364,10000
train,329.5180839896202,70.532,35266,50000
test,82.97121995687485,70.7,7070,10000
train,286.49389094114304,74.64,37320,50000
test,101.5714276432991,65.67,6567,10000
train,261.7786645591259,76.824,38412,50000
test,111.77690416574478,63.15,6315,10000
train,245.95206934213638,78.232,39116,50000
test,91.06756967306137,70.48,7048,10000
train,233.80236864089966,79.29,39645,50000
test,73.11915177106857,74.42,7442,10000
train,225.15718293190002,80.23,40115,50000
test,76.145722001791,74.84,7484,10000
train,216.2312709093094,80.898,40449,50000
test,110.6256098151207,66.9,6690,10000
train,212.4315339922905,81.374,40687,50000
test,87.00205296278,73.32,7332,10000
train,207.39023473858833,81.962,40981,50000
test,77.33940201997757,74.19,7419,10000
train,202.1937306523323,82.39,41195,50000
test,85.7546284198761,72.12,7212,10000
train,198.53732866048813,82.694,41347,50000
test,67.49779254198074,77.13,7713,10000
train,193.58101257681847,83.2,41600,50000
test,79.72219347953796,74.22,7422,10000
train,191.1392710506916,83.282,41641,50000
test,84.66459012031555,72.84,7284,10000
train,189.78443226218224,83.436,41718,50000
test,83.42638093233109,74.09,7409,10000
train,186.97658467292786,83.71,41855,50000
test,65.78682306408882,78.02,7802,10000
train,180.48409070074558,84.186,42093,50000
test,88.75881004333496,74.13,7413,10000
train,178.55371645092964,84.338,42169,50000
test,69.15028074383736,77.86,7786,10000
train,176.17566391825676,84.54,42270,50000
test,73.22055113315582,77.09,7709,10000
train,174.44318418204784,84.74,42370,50000
test,64.05575838685036,78.85,7885,10000
train,171.52600127458572,85.076,42538,50000
test,63.52788117527962,78.73,7873,10000
train,171.81813649833202,84.94,42470,50000
test,63.20053017139435,79.09,7909,10000
train,167.04973639547825,85.36,42680,50000
test,76.61122849583626,76.31,7631,10000
train,163.21867893636227,85.686,42843,50000
test,69.23622193932533,78.02,7802,10000
train,161.96924416720867,85.934,42967,50000
test,56.847129821777344,81.02,8102,10000
train,164.54277981817722,85.662,42831,50000
test,97.61282753944397,70.76,7076,10000
train,161.50771245360374,85.826,42913,50000
test,54.06935426592827,81.61,8161,10000
train,161.1407844722271,86.044,43022,50000
test,64.612509816885,78.52,7852,10000
train,157.75460170209408,86.244,43122,50000
test,62.877385795116425,78.7,7870,10000
train,159.11832720041275,86.108,43054,50000
test,73.3017900288105,76.79,7679,10000
train,156.78774306178093,86.466,43233,50000
test,72.21586287021637,76.97,7697,10000
train,155.57959878444672,86.512,43256,50000
test,61.60421070456505,78.97,7897,10000
train,152.01538740098476,86.872,43436,50000
test,75.45372208952904,76.52,7652,10000
train,154.86084005236626,86.424,43212,50000
test,63.57494667172432,80.21,8021,10000
train,151.74462214112282,86.804,43402,50000
test,49.77984490990639,83.7,8370,10000
train,150.9785678088665,86.868,43434,50000
test,60.6411497592926,79.8,7980,10000
train,150.15441466867924,87.002,43501,50000
test,63.15057039260864,78.08,7808,10000
train,150.48583380877972,87.082,43541,50000
test,41.71589510142803,86.06,8606,10000
train,147.92444296181202,87.132,43566,50000
test,68.406518638134,79.08,7908,10000
train,148.19926437735558,87.178,43589,50000
test,58.822254687547684,80.81,8081,10000
train,149.1185081601143,87.126,43563,50000
test,79.84851002693176,75.1,7510,10000
train,143.9441148787737,87.508,43754,50000
test,56.88031154870987,80.81,8081,10000
