train,265.5492117404938,23.994959798391935,3999,16666
test,253.25297093391418,27.29,2729,10000
train,230.93910312652588,33.88335533421337,5647,16666
test,178.4202128648758,33.39,3339,10000
train,214.63997411727905,38.827553102124085,6471,16666
test,159.66642463207245,38.73,3873,10000
train,198.36206769943237,43.813752550102,7302,16666
test,150.40183317661285,44.87,4487,10000
train,185.92472100257874,47.52790111604464,7921,16666
test,141.16198098659515,49.06,4906,10000
train,175.56595277786255,50.80403216128645,8467,16666
test,138.89036166667938,49.63,4963,10000
train,165.5223923921585,54.21216848673947,9035,16666
test,132.77109360694885,52.58,5258,10000
train,154.49219286441803,57.332293291731666,9555,16666
test,176.82373249530792,44.2,4420,10000
train,146.02761101722717,60.16440657626305,10027,16666
test,109.08135658502579,60.78,6078,10000
train,135.59852004051208,63.41653666146646,10569,16666
test,135.2063707113266,55.31,5531,10000
train,126.78082799911499,65.7926317052682,10965,16666
test,122.02796685695648,59.74,5974,10000
train,119.69202446937561,67.48469938797552,11247,16666
test,100.16419577598572,65.01,6501,10000
train,112.92238849401474,69.82479299171968,11637,16666
test,97.40449351072311,66.37,6637,10000
train,106.15128654241562,71.34885395415817,11891,16666
test,90.66114377975464,68.62,6862,10000
train,101.15542668104172,72.65090603624145,12108,16666
test,111.97506761550903,64.65,6465,10000
train,97.4924144744873,73.83895355814232,12306,16666
test,90.9167503118515,69.19,6919,10000
train,93.16805189847946,74.93699747989919,12489,16666
test,96.76203662157059,68.6,6860,10000
train,88.86248117685318,76.28105124204968,12713,16666
test,79.48387578129768,71.42,7142,10000
train,86.67218884825706,76.91107644305772,12818,16666
test,87.4482986330986,70.73,7073,10000
train,84.05416616797447,77.58910356414256,12931,16666
test,87.2462585568428,69.95,6995,10000
train,82.14520314335823,78.0871234849394,13014,16666
test,91.18913519382477,68.77,6877,10000
train,78.95417961478233,78.73514940597624,13122,16666
test,72.32727229595184,75.72,7572,10000
train,76.31380739808083,79.6771870874835,13279,16666
test,99.98645067214966,66.85,6685,10000
train,73.47347086668015,80.44521780871234,13407,16666
test,88.69865834712982,71.83,7183,10000
train,74.39073923230171,80.69722788911557,13449,16666
test,87.91711336374283,71.81,7181,10000
train,73.6712095439434,80.36721468858754,13394,16666
test,115.32156658172607,63.88,6388,10000
train,68.94745749235153,81.83127325093004,13638,16666
test,83.4697744846344,73.38,7338,10000
train,68.89936763048172,81.80127205088203,13633,16666
test,121.43074131011963,63.95,6395,10000
train,69.14981165528297,81.44125765030601,13573,16666
test,119.18873935937881,63.51,6351,10000
train,66.89169073104858,82.52730109204369,13754,16666
test,80.9527063369751,73.58,7358,10000
train,63.822086691856384,83.16332653306132,13860,16666
test,79.10283878445625,75.17,7517,10000
train,63.512613743543625,83.13932557302292,13856,16666
test,80.34932085871696,73.56,7356,10000
train,62.41503757238388,83.90735629425177,13984,16666
test,73.5791044831276,75.6,7560,10000
train,61.04942885041237,83.87735509420376,13979,16666
test,91.66520059108734,71.27,7127,10000
train,61.36922726035118,83.85935437417497,13976,16666
test,76.70994395017624,74.85,7485,10000
train,60.42939907312393,84.21936877475099,14036,16666
test,94.80313348770142,69.61,6961,10000
train,58.98370373249054,84.3573742949718,14059,16666
test,102.67503637075424,70.06,7006,10000
train,57.39144505560398,84.81339253570142,14135,16666
test,83.04343539476395,74.42,7442,10000
train,55.98611670732498,85.27541101644066,14212,16666
test,69.88760712742805,77.81,7781,10000
train,56.06026145815849,85.38941557662307,14231,16666
test,68.9550216794014,77.68,7768,10000
train,55.1910662651062,85.29341173646947,14215,16666
test,71.77691560983658,76.61,7661,10000
train,57.11847500503063,85.13140525621024,14188,16666
test,96.47252994775772,70.94,7094,10000
train,54.05913296341896,85.76143045721828,14293,16666
test,94.51017183065414,70.35,7035,10000
train,52.97751630842686,86.21744869794792,14369,16666
test,67.40129813551903,78.3,7830,10000
train,50.050535067915916,86.70946837873515,14451,16666
test,67.07150283455849,78.23,7823,10000
train,50.60633085668087,86.43945757830313,14406,16666
test,77.48638355731964,75.31,7531,10000
train,50.2127932459116,86.66146645865835,14443,16666
test,87.34704715013504,74.08,7408,10000
train,48.85936526954174,87.3334933397336,14555,16666
test,89.99015784263611,72.79,7279,10000
train,50.1403543651104,86.78747149885996,14464,16666
test,70.34913823008537,77.5,7750,10000
train,47.034613475203514,87.66350654026161,14610,16666
test,67.93645161390305,77.95,7795,10000
train,45.68717248737812,87.99351974078964,14665,16666
test,63.33999910950661,80.88,8088,10000
train,48.97149133682251,86.96147845913836,14493,16666
test,73.67987108230591,77.53,7753,10000
train,45.82805594801903,87.89751590063602,14649,16666
test,85.59141105413437,74.91,7491,10000
train,47.20463693141937,87.3754950198008,14562,16666
test,85.03680381178856,73.62,7362,10000
train,44.464208006858826,88.40753630145205,14734,16666
test,57.48177856206894,81.29,8129,10000
train,44.679475888609886,88.21552862114484,14702,16666
test,75.86296081542969,76.61,7661,10000
train,44.54503971338272,88.23352934117365,14705,16666
test,92.82985311746597,74.71,7471,10000
train,42.9891120493412,88.64154566182647,14773,16666
test,66.9672803580761,79.55,7955,10000
train,42.002248495817184,88.9355574222969,14822,16666
test,93.752894282341,72.54,7254,10000
train,45.14234274625778,87.77151086043442,14628,16666
test,66.34948980808258,79.26,7926,10000
train,41.57704719901085,89.0975639025561,14849,16666
test,86.12104585766792,74.19,7419,10000
train,40.183895483613014,89.20556822272891,14867,16666
test,64.840052485466,79.1,7910,10000
train,40.80972881615162,89.30757230289211,14884,16666
test,63.23389983177185,80.46,8046,10000
train,40.75103649497032,89.24756990279612,14874,16666
test,85.68977528810501,75.43,7543,10000
train,38.00876359641552,90.08160326413056,15013,16666
test,65.79590919613838,79.56,7956,10000
train,37.987334206700325,90.05760230409216,15009,16666
test,72.08354395627975,78.39,7839,10000
train,38.114927381277084,90.27361094443778,15045,16666
test,70.71471139788628,78.73,7873,10000
train,36.77315632998943,90.29761190447618,15049,16666
test,60.31932720541954,81.08,8108,10000
train,37.619166508316994,90.09960398415937,15016,16666
test,66.5599230825901,79.4,7940,10000
train,34.88121873140335,90.7116284651386,15118,16666
test,69.80441600084305,79.48,7948,10000
train,36.63886646926403,90.4116164646586,15068,16666
test,74.35965314507484,77.61,7761,10000
train,35.015643149614334,90.83163326533061,15138,16666
test,61.757750540971756,81.03,8103,10000
train,35.24913564324379,90.86163446537861,15143,16666
test,63.23932936787605,81.03,8103,10000
train,33.9752044826746,91.04164166566663,15173,16666
test,60.589953541755676,81.14,8114,10000
train,33.417097970843315,91.34765390615624,15224,16666
test,72.84961494803429,79.01,7901,10000
train,35.056816428899765,91.01764070562822,15169,16666
test,69.87420836091042,79.99,7999,10000
train,31.94375106692314,91.47365894635786,15245,16666
test,86.2977803349495,76.0,7600,10000
train,31.695040695369244,91.70766830673227,15284,16666
test,61.80521647632122,80.69,8069,10000
train,34.46954183280468,91.02964118564742,15171,16666
test,74.90820071101189,78.31,7831,10000
train,32.88054849952459,91.29965198607944,15216,16666
test,62.84145030379295,81.13,8113,10000
train,29.41483522206545,92.3196927877115,15386,16666
test,62.5065156519413,81.85,8185,10000
train,29.349627681076527,92.2356894275771,15372,16666
test,61.967426270246506,81.92,8192,10000
train,29.561270624399185,92.29569182767311,15382,16666
test,71.41206967830658,79.53,7953,10000
train,30.312991559505463,91.93567742709709,15322,16666
test,70.86651575565338,79.59,7959,10000
train,29.857638962566853,91.91167646705868,15318,16666
test,62.73699042201042,81.43,8143,10000
train,28.990283899009228,92.3136925477019,15385,16666
test,86.82356232404709,76.49,7649,10000
train,29.608973249793053,92.03768150726029,15339,16666
test,62.63374176621437,81.34,8134,10000
train,28.02179531008005,92.70370814832593,15450,16666
test,65.42785954475403,81.12,8112,10000
train,26.57083036750555,92.97971918876755,15496,16666
test,79.14394852519035,77.81,7781,10000
train,25.672907896339893,93.26173046921878,15543,16666
test,64.16281780600548,82.09,8209,10000
train,26.645699948072433,92.83571342853715,15472,16666
test,55.42913681268692,84.33,8433,10000
train,25.908711306750774,93.21972878915156,15536,16666
test,58.06065711379051,82.85,8285,10000
train,24.7514585852623,93.35773430937238,15559,16666
test,63.548711478710175,81.33,8133,10000
train,25.118825405836105,93.23772950918037,15539,16666
test,62.891027987003326,81.83,8183,10000
train,27.27032957971096,92.84771390855634,15474,16666
test,59.15274950861931,82.92,8292,10000
train,22.669001132249832,94.01176047041882,15668,16666
test,71.52522006630898,80.51,8051,10000
train,24.803667157888412,93.55574222968919,15592,16666
test,57.67348527908325,83.12,8312,10000
train,20.935639418661594,94.36577463098524,15727,16666
test,58.28557953238487,82.66,8266,10000
train,24.526941440999508,93.37573502940117,15562,16666
test,53.835825368762016,83.8,8380,10000
train,21.853426069021225,94.21576863074523,15702,16666
test,63.98708248138428,82.46,8246,10000
train,22.171820282936096,94.02976119044762,15671,16666
test,61.43316802382469,83.42,8342,10000
train,19.674918849021196,94.97179887195487,15828,16666
test,60.2647265791893,83.38,8338,10000
train,19.3620166182518,94.98379935197408,15830,16666
test,55.478214517235756,84.45,8445,10000
train,21.009075436741114,94.58178327133085,15763,16666
test,96.69016396999359,75.63,7563,10000
train,20.133324474096298,94.70778831153247,15784,16666
test,61.90130339562893,83.28,8328,10000
train,19.139767661690712,94.84579383175327,15807,16666
test,58.859783828258514,83.83,8383,10000
train,18.4379724226892,95.28981159246369,15881,16666
test,64.55288526415825,82.23,8223,10000
train,16.407674103975296,95.72182887315492,15953,16666
test,75.83557564020157,79.9,7990,10000
train,17.95813714340329,95.2598103924157,15876,16666
test,64.85313931107521,82.95,8295,10000
train,18.991925559937954,95.2838113524541,15880,16666
test,80.81383192539215,80.24,8024,10000
train,17.810225158929825,95.3558142325693,15892,16666
test,64.78790667653084,82.67,8267,10000
train,17.36034442856908,95.4338173526941,15905,16666
test,54.234486013650894,84.74,8474,10000
train,12.882458422333002,96.7958718348734,16132,16666
test,60.36526274681091,83.93,8393,10000
train,15.943192481994629,95.63182527301092,15938,16666
test,81.52392974495888,79.3,7930,10000
train,15.374021843075752,95.98583943357734,15997,16666
test,54.021408781409264,85.6,8560,10000
train,15.187070358544588,95.99183967358694,15998,16666
test,65.83901590108871,82.16,8216,10000
train,13.651670413091779,96.59786391455658,16099,16666
test,52.990183010697365,85.22,8522,10000
train,13.612094914540648,96.57986319452777,16096,16666
test,54.37982562184334,85.42,8542,10000
train,14.855146834626794,96.26185047401896,16043,16666
test,54.577674597501755,85.57,8557,10000
train,13.533397123217583,96.57986319452777,16096,16666
test,54.93718358874321,85.33,8533,10000
